Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           unicode_regex_split(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1124]
[1133]   0.0    0.00    0.00       2         unicode_regex_split_custom_llama3(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<unsigned long, std::allocator<unsigned long> > const&) [1133]
                0.00    0.00      12/13          unicode_cpt_flags(unsigned int) [1067]
                0.00    0.00       2/2           std::vector<unsigned long, std::allocator<unsigned long> >::reserve(unsigned long) [1142]
                0.00    0.00       2/409746      unicode_cpts_from_utf8(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [972]
                0.00    0.00       2/5           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_append<unsigned long const&>(unsigned long const&) [1092]
-----------------------------------------------
                0.00    0.00       2/2           ggml_backend_reg_count [246]
[1134]   0.0    0.00    0.00       2         ggml_backend_cpu_reg_get_device_count(ggml_backend_reg*) [1134]
-----------------------------------------------
                0.00    0.00       2/2           llama_model_loader::load_all_data(ggml_context*, std::unordered_map<unsigned int, ggml_backend_buffer*, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ggml_backend_buffer*> > >&, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*, bool (*)(float, void*), void*) [110]
[1135]   0.0    0.00    0.00       2         llama_mmap::unmap_fragment(unsigned long, unsigned long) [1135]
-----------------------------------------------
                0.00    0.00       1/2           main [7]
                0.00    0.00       1/2           common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
[1136]   0.0    0.00    0.00       2         common_params::~common_params() [1136]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0() [1334]
[1137]   0.0    0.00    0.00       2         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> const*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> const*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> const*, unsigned long, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule> > const&, std::integral_constant<bool, true>) [1137]
                0.00    0.00      36/119         std::_Function_handler<nlohmann::json_abi_v3_11_3::basic_json<nlohmann::json_abi_v3_11_3::ordered_map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&), json_schema_to_grammar(nlohmann::json_abi_v3_11_3::basic_json<nlohmann::json_abi_v3_11_3::ordered_map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&)::{lambda(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1039]
-----------------------------------------------
                0.00    0.00       2/2           __static_initialization_and_destruction_0() [1334]
[1138]   0.0    0.00    0.00       2         std::_Hashtable<char, char, std::allocator<char>, std::__detail::_Identity, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Hashtable<char const*>(char const*, char const*, unsigned long, std::hash<char> const&, std::equal_to<char> const&, std::allocator<char> const&, std::integral_constant<bool, true>) [1138]
-----------------------------------------------
                0.00    0.00       2/2           llama_new_context_with_model [80]
[1139]   0.0    0.00    0.00       2         std::vector<ggml_tensor*, std::allocator<ggml_tensor*> >::reserve(unsigned long) [1139]
-----------------------------------------------
                0.00    0.00       1/2           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       1/2           llama_model_loader::init_mappings(bool, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*) [113]
[1140]   0.0    0.00    0.00       2         std::vector<std::unique_ptr<llama_mmap, std::default_delete<llama_mmap> >, std::allocator<std::unique_ptr<llama_mmap, std::default_delete<llama_mmap> > > >::reserve(unsigned long) [1140]
-----------------------------------------------
                0.00    0.00       2/2           llama_sbatch::from_batch(llama_batch const&, unsigned long, bool, bool) [38]
[1141]   0.0    0.00    0.00       2         std::vector<unsigned long, std::allocator<unsigned long> >::_M_default_append(unsigned long) [1141]
-----------------------------------------------
                0.00    0.00       2/2           unicode_regex_split_custom_llama3(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<unsigned long, std::allocator<unsigned long> > const&) [1133]
[1142]   0.0    0.00    0.00       2         std::vector<unsigned long, std::allocator<unsigned long> >::reserve(unsigned long) [1142]
-----------------------------------------------
                0.00    0.00       1/2           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       1/2           llm_load_vocab(llama_model_loader&, llama_model&) [19]
[1143]   0.0    0.00    0.00       2         void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<llm_load_vocab(llama_model_loader&, llama_model&)::{lambda(int, int)#1}>) [1143]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[1144]   0.0    0.00    0.00       1         common_init() [1144]
                0.00    0.00       1/1           llama_log_set [338]
                0.00    0.00       1/962         common_log_main() [991]
                0.00    0.00       1/962         common_log_add(common_log*, ggml_log_level, char const*, ...) [990]
-----------------------------------------------
                0.00    0.00       1/1           postprocess_cpu_params(cpu_params&, cpu_params const*) [1093]
[1145]   0.0    0.00    0.00       1         cpu_get_num_math() [1145]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[1146]   0.0    0.00    0.00       1         common_perf_print(llama_context const*, common_sampler const*) [1146]
                0.00    0.00       1/431         llama_log_internal(ggml_log_level, char const*, ...) [1021]
                0.00    0.00       1/1           llama_perf_sampler_print [348]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[1147]   0.0    0.00    0.00       1         common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
                0.00    0.00     172/172         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*>, true>*, unsigned long) [1033]
                0.00    0.00     127/565         common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#92}::_FUN(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [994]
