Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/49          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1033]
                0.00    0.00       6/30          gguf_get_val_str [221]
                0.00    0.00       3/522         format(char const*, ...) [977]
                0.00    0.00       3/13          gguf_get_val_u32 [224]
-----------------------------------------------
                0.00    0.00       1/7           llama_new_context_with_model [80]
                0.00    0.00       1/7           llama_load_model_from_file [12]
                0.00    0.00       2/7           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
                0.00    0.00       3/7           ggml_backend_dev_by_type [247]
[233]    0.0    0.00    0.00       7         ggml_backend_dev_get [233]
                0.00    0.00       7/19          ggml_backend_dev_count [222]
                0.00    0.00       7/9           get_reg() [1057]
-----------------------------------------------
                0.00    0.00       1/7           llama_new_context_with_model [80]
                0.00    0.00       1/7           llama_load_model_from_file [12]
                0.00    0.00       2/7           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
                0.00    0.00       3/7           ggml_backend_dev_by_type [247]
[234]    0.0    0.00    0.00       7         ggml_backend_dev_type [234]
-----------------------------------------------
                0.00    0.00       1/7           ggml_get_max_tensor_size [115]
                0.00    0.00       1/7           ggml_backend_alloc_ctx_tensors_from_buft [117]
                0.00    0.00       1/7           llama_model_loader::load_all_data(ggml_context*, std::unordered_map<unsigned int, ggml_backend_buffer*, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ggml_backend_buffer*> > >&, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*, bool (*)(float, void*), void*) [113]
                0.00    0.00       1/7           llama_model_loader::llama_model_loader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, llama_model_kv_override const*) [35]
                0.00    0.00       3/7           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
[235]    0.0    0.00    0.00       7         ggml_get_first_tensor [235]
-----------------------------------------------
                0.00    0.00       2/6           ggml_backend_reg_get [259]
                0.00    0.00       4/6           ggml_backend_reg_by_name [257]
[236]    0.0    0.00    0.00       6         ggml_backend_reg_count [236]
                0.00    0.00       2/2           ggml_backend_cpu_reg_get_device_count(ggml_backend_reg*) [1120]
                0.00    0.00       2/2           ggml_backend_reg_dev_count [258]
                0.00    0.00       1/4           ggml_backend_cpu_reg [241]
                0.00    0.00       1/4           ggml_backend_cpu_reg_get_device(ggml_backend_reg*, unsigned long) [1079]
                0.00    0.00       1/4           ggml_backend_reg_dev_get [242]
                0.00    0.00       1/1           void std::vector<ggml_backend_device*, std::allocator<ggml_backend_device*> >::_M_realloc_append<ggml_backend_device* const&>(ggml_backend_device* const&) [1217]
                0.00    0.00       1/1           void std::vector<ggml_backend_reg*, std::allocator<ggml_backend_reg*> >::_M_realloc_append<ggml_backend_reg* const&>(ggml_backend_reg* const&) [1216]
-----------------------------------------------
                0.00    0.00       2/6           llama_new_context_with_model [80]
                0.00    0.00       4/6           llama_model_loader::llama_model_loader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, llama_model_kv_override const*) [35]
[237]    0.0    0.00    0.00       6         ggml_type_name [237]
-----------------------------------------------
                0.00    0.00       1/6           llm_load_vocab(llama_model_loader&, llama_model&) [13]
                0.00    0.00       5/6           gguf_kv_to_str(gguf_context const*, int) [52]
[238]    0.0    0.00    0.00       6         gguf_get_arr_data [238]
                0.00    0.00       6/818795      gguf_get_n_kv [125]
-----------------------------------------------
                0.00    0.00       1/4           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
                0.00    0.00       3/4           llama_new_context_with_model [80]
[239]    0.0    0.00    0.00       4         ggml_backend_buft_name [239]
-----------------------------------------------
                0.00    0.00       1/4           llama_output_reserve(llama_context&, unsigned long) [997]
                0.00    0.00       1/4           llama_new_context_with_model [80]
                0.00    0.00       2/4           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
[240]    0.0    0.00    0.00       4         ggml_backend_cpu_buffer_type [240]
                0.00    0.00       1/4           ggml_backend_cpu_reg_get_device(ggml_backend_reg*, unsigned long) [1079]
                0.00    0.00       1/4           ggml_backend_reg_dev_get [242]
                0.00    0.00       1/4           ggml_backend_cpu_reg [241]
-----------------------------------------------
                0.00    0.00       1/4           ggml_backend_cpu_buffer_type [240]
                0.00    0.00       1/4           ggml_backend_cpu_init [278]
                0.00    0.00       1/4           ggml_backend_cpu_buffer_from_ptr [277]
                0.00    0.00       1/4           ggml_backend_reg_count [236]
[241]    0.0    0.00    0.00       4         ggml_backend_cpu_reg [241]
-----------------------------------------------
                0.00    0.00       1/4           ggml_backend_cpu_buffer_type [240]
                0.00    0.00       1/4           ggml_backend_cpu_init [278]
                0.00    0.00       1/4           ggml_backend_cpu_buffer_from_ptr [277]
                0.00    0.00       1/4           ggml_backend_reg_count [236]
[242]    0.0    0.00    0.00       4         ggml_backend_reg_dev_get [242]
-----------------------------------------------
                0.00    0.00       1/4           llama_new_context_with_model [80]
                0.00    0.00       1/4           common_init_from_params(common_params&) [11]
                0.00    0.00       2/4           main [8]
[243]    0.0    0.00    0.00       4         llama_model_has_encoder [243]
-----------------------------------------------
                0.00    0.00       1/3           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
                0.00    0.00       2/3           llama_new_context_with_model [80]
[244]    0.0    0.00    0.00       3         ggml_backend_buffer_name [244]
                0.00    0.00       3/118535      ggml_backend_buffer_get_type [142]
-----------------------------------------------
                0.00    0.00       1/3           ggml_tallocr_new [313]
                0.00    0.00       1/3           ggml_gallocr_new_n [309]
                0.00    0.00       1/3           ggml_backend_alloc_ctx_tensors_from_buft [117]
[245]    0.0    0.00    0.00       3         ggml_backend_buft_get_alignment [245]
-----------------------------------------------
                0.00    0.00       1/3           llama_new_context_with_model [80]
                0.00    0.00       2/3           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
[246]    0.0    0.00    0.00       3         ggml_backend_dev_buffer_type [246]
-----------------------------------------------
                0.00    0.00       1/3           llama_supports_gpu_offload [356]
                0.00    0.00       2/3           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [81]
